School_ID,County_Name,School_Name,School_Lat,School_Long,Store_Name,Store_Lat,Store_Long,Store_Address,Store_PlaceID
304,Clayton County, James Jackson Elementary School,33.5466591,-84.34086339999999,H Mart Riverdale,33.5828934,-84.41264340000001,"6335 Georgia 85, Riverdale",ChIJTfOT55389IgRMdwExIWG6Ho
304,Clayton County, James Jackson Elementary School,33.5466591,-84.34086339999999,ALDI,33.55104550000001,-84.2550409,"5420 North Henry Boulevard, Stockbridge",ChIJ0zKb7T1W9IgR1wzlIeh8LC0
304,Clayton County, James Jackson Elementary School,33.5466591,-84.34086339999999,Publix Super Market at Mt. Zion,33.5616957,-84.3251349,"2035 Mount Zion Road, Morrow",ChIJAYU2wP379IgRV6JG0RTvF-I
304,Clayton County, James Jackson Elementary School,33.5466591,-84.34086339999999,ALDI,33.5341018,-84.3697912,"615 North Avenue, Jonesboro",ChIJn1-5qzT69IgRVYRQO4TJAW8
1056,Clayton County, Jonesboro High School,33.5425177,-84.3404115,H Mart Riverdale,33.5828934,-84.41264340000001,"6335 Georgia 85, Riverdale",ChIJTfOT55389IgRMdwExIWG6Ho
1056,Clayton County, Jonesboro High School,33.5425177,-84.3404115,ALDI,33.55104550000001,-84.2550409,"5420 North Henry Boulevard, Stockbridge",ChIJ0zKb7T1W9IgR1wzlIeh8LC0
1056,Clayton County, Jonesboro High School,33.5425177,-84.3404115,Publix Super Market at Mt. Zion,33.5616957,-84.3251349,"2035 Mount Zion Road, Morrow",ChIJAYU2wP379IgRV6JG0RTvF-I
1056,Clayton County, Jonesboro High School,33.5425177,-84.3404115,ALDI,33.5341018,-84.3697912,"615 North Avenue, Jonesboro",ChIJn1-5qzT69IgRVYRQO4TJAW8
106,Clayton County, Jonesboro Middle School,33.520308,-84.3485359,H Mart Riverdale,33.5828934,-84.41264340000001,"6335 Georgia 85, Riverdale",ChIJTfOT55389IgRMdwExIWG6Ho
106,Clayton County, Jonesboro Middle School,33.520308,-84.3485359,ALDI,33.4418943,-84.322878,"11499 Tara Boulevard, Lovejoy",ChIJX7zpyuL29IgRptD3eaYlZ14
106,Clayton County, Jonesboro Middle School,33.520308,-84.3485359,Publix Super Market at Mt. Zion,33.5616957,-84.3251349,"2035 Mount Zion Road, Morrow",ChIJAYU2wP379IgRV6JG0RTvF-I
106,Clayton County, Jonesboro Middle School,33.520308,-84.3485359,ALDI,33.55104550000001,-84.2550409,"5420 North Henry Boulevard, Stockbridge",ChIJ0zKb7T1W9IgR1wzlIeh8LC0
106,Clayton County, Jonesboro Middle School,33.520308,-84.3485359,H Mart Riverdale,33.5828934,-84.41264340000001,"6335 Georgia 85, Riverdale",ChIJTfOT55389IgRMdwExIWG6Ho
106,Clayton County, Jonesboro Middle School,33.520308,-84.3485359,ALDI,33.4418943,-84.322878,"11499 Tara Boulevard, Lovejoy",ChIJX7zpyuL29IgRptD3eaYlZ14
106,Clayton County, Jonesboro Middle School,33.520308,-84.3485359,Publix Super Market at Mt. Zion,33.5616957,-84.3251349,"2035 Mount Zion Road, Morrow",ChIJAYU2wP379IgRV6JG0RTvF-I
106,Clayton County, Jonesboro Middle School,33.520308,-84.3485359,ALDI,33.55104550000001,-84.2550409,"5420 North Henry Boulevard, Stockbridge",ChIJ0zKb7T1W9IgR1wzlIeh8LC0
106,Clayton County, Jonesboro Middle School,30.8227409,-83.23462409999999,Family Dollar,30.8561498,-83.2802432,"1905 North Ashley Street, Valdosta",ChIJyQ6q_whn7ogRlOmWjkS-eQk
106,Clayton County, Jonesboro Middle School,30.8227409,-83.23462409999999,Family Dollar,30.8823,-83.2663,"3820 Inner Perimeter Road, Valdosta",ChIJawTapexn7ogRWCmZicGu4ag
106,Clayton County, Jonesboro Middle School,30.8227409,-83.23462409999999,Family Dollar,30.8367512,-83.317776,"964 Saint Augustine Road, Valdosta",ChIJc4T_1L9m7ogRI7Ht7rcBbC4
106,Clayton County, Jonesboro Middle School,30.8227409,-83.23462409999999,Family Dollar,30.8561498,-83.2802432,"1905 North Ashley Street, Valdosta",ChIJyQ6q_whn7ogRlOmWjkS-eQk
106,Clayton County, Jonesboro Middle School,30.8227409,-83.23462409999999,Family Dollar,30.8823,-83.2663,"3820 Inner Perimeter Road, Valdosta",ChIJawTapexn7ogRWCmZicGu4ag
106,Clayton County, Jonesboro Middle School,30.8227409,-83.23462409999999,Family Dollar,30.8367512,-83.317776,"964 Saint Augustine Road, Valdosta",ChIJc4T_1L9m7ogRI7Ht7rcBbC4
380,Clayton County, Kay R Pace Elementary School of the Arts,33.5219971,-84.3308833,ALDI,33.55104550000001,-84.2550409,"5420 North Henry Boulevard, Stockbridge",ChIJ0zKb7T1W9IgR1wzlIeh8LC0
380,Clayton County, Kay R Pace Elementary School of the Arts,33.5219971,-84.3308833,ALDI,33.4418943,-84.322878,"11499 Tara Boulevard, Lovejoy",ChIJX7zpyuL29IgRptD3eaYlZ14
380,Clayton County, Kay R Pace Elementary School of the Arts,33.5219971,-84.3308833,Publix Super Market at Mt. Zion,33.5616957,-84.3251349,"2035 Mount Zion Road, Morrow",ChIJAYU2wP379IgRV6JG0RTvF-I
380,Clayton County, Kay R Pace Elementary School of the Arts,33.5219971,-84.3308833,ALDI,33.5341018,-84.3697912,"615 North Avenue, Jonesboro",ChIJn1-5qzT69IgRVYRQO4TJAW8
305,Clayton County, Kemp Elem School,33.4555136,-84.35716250000002,ALDI,33.4725516,-84.444543,"1060 Highway 85 North, Fayetteville",ChIJWRZMROfv9IgRIua9mO_7RFA
305,Clayton County, Kemp Elem School,33.4555136,-84.35716250000002,ALDI,33.4418943,-84.322878,"11499 Tara Boulevard, Lovejoy",ChIJX7zpyuL29IgRptD3eaYlZ14
305,Clayton County, Kemp Elem School,33.4555136,-84.35716250000002,ALDI,33.5341018,-84.3697912,"615 North Avenue, Jonesboro",ChIJn1-5qzT69IgRVYRQO4TJAW8
305,Clayton County, Kemp Elem School,33.4555136,-84.35716250000002,Publix Super Market at Fayette Pavilion,33.47841700000001,-84.4385971,"108 Pavilion Parkway, Fayetteville",ChIJ-UxfhuTv9IgRdENCHo9qid0
205,Clayton County, Kemp Primary,33.4538513,-84.35708029999999,ALDI,33.4725516,-84.444543,"1060 Highway 85 North, Fayetteville",ChIJWRZMROfv9IgRIua9mO_7RFA
205,Clayton County, Kemp Primary,33.4538513,-84.35708029999999,ALDI,33.4418943,-84.322878,"11499 Tara Boulevard, Lovejoy",ChIJX7zpyuL29IgRptD3eaYlZ14
205,Clayton County, Kemp Primary,33.4538513,-84.35708029999999,ALDI,33.5341018,-84.3697912,"615 North Avenue, Jonesboro",ChIJn1-5qzT69IgRVYRQO4TJAW8
205,Clayton County, Kemp Primary,33.4538513,-84.35708029999999,Publix Super Market at Fayette Pavilion,33.47841700000001,-84.4385971,"108 Pavilion Parkway, Fayetteville",ChIJ-UxfhuTv9IgRdENCHo9qid0
205,Clayton County, Kemp Primary,33.4538513,-84.35708029999999,ALDI,33.4725516,-84.444543,"1060 Highway 85 North, Fayetteville",ChIJWRZMROfv9IgRIua9mO_7RFA
205,Clayton County, Kemp Primary,33.4538513,-84.35708029999999,ALDI,33.4418943,-84.322878,"11499 Tara Boulevard, Lovejoy",ChIJX7zpyuL29IgRptD3eaYlZ14
205,Clayton County, Kemp Primary,33.4538513,-84.35708029999999,ALDI,33.5341018,-84.3697912,"615 North Avenue, Jonesboro",ChIJn1-5qzT69IgRVYRQO4TJAW8
205,Clayton County, Kemp Primary,33.4538513,-84.35708029999999,Publix Super Market at Fayette Pavilion,33.47841700000001,-84.4385971,"108 Pavilion Parkway, Fayetteville",ChIJ-UxfhuTv9IgRdENCHo9qid0
205,Clayton County, Kemp Primary,33.7345834,-82.7251885,Terry's IGA,33.73614859999999,-82.7394473,"115 North Spring Street, Washington",ChIJidCGaIuv94gR-pjx2WR5QAY
205,Clayton County, Kemp Primary,33.7345834,-82.7251885,Ingles Markets,33.7298143,-82.7175182,"110 Ann Denard Drive, Washington",ChIJnWtN3W2l94gRxkhtinYYczM
205,Clayton County, Kemp Primary,33.7345834,-82.7251885,Family Dollar,33.72567699999999,-82.718119,"164 Bi-Lo Plaza, Washington",ChIJlYwf8G2l94gRxbbIZSoRgvw
205,Clayton County, Kemp Primary,33.7345834,-82.7251885,Terry's IGA,33.73614859999999,-82.7394473,"115 North Spring Street, Washington",ChIJidCGaIuv94gR-pjx2WR5QAY
205,Clayton County, Kemp Primary,33.7345834,-82.7251885,Ingles Markets,33.7298143,-82.7175182,"110 Ann Denard Drive, Washington",ChIJnWtN3W2l94gRxkhtinYYczM
205,Clayton County, Kemp Primary,33.7345834,-82.7251885,Family Dollar,33.72567699999999,-82.718119,"164 Bi-Lo Plaza, Washington",ChIJlYwf8G2l94gRxbbIZSoRgvw
197,Clayton County, Kendrick Middle School,33.5366617,-84.387879,H Mart Riverdale,33.5828934,-84.41264340000001,"6335 Georgia 85, Riverdale",ChIJTfOT55389IgRMdwExIWG6Ho
197,Clayton County, Kendrick Middle School,33.5366617,-84.387879,ALDI,33.4725516,-84.444543,"1060 Highway 85 North, Fayetteville",ChIJWRZMROfv9IgRIua9mO_7RFA
197,Clayton County, Kendrick Middle School,33.5366617,-84.387879,Publix Super Market at Mt. Zion,33.5616957,-84.3251349,"2035 Mount Zion Road, Morrow",ChIJAYU2wP379IgRV6JG0RTvF-I
197,Clayton County, Kendrick Middle School,33.5366617,-84.387879,ALDI,33.5965424,-84.4279763,"5820 Riverdale Road, College Park",ChIJxyDTmrD89IgRgrZH3KFM1JQ
197,Clayton County, Kendrick Middle School,33.5366617,-84.387879,H Mart Riverdale,33.5828934,-84.41264340000001,"6335 Georgia 85, Riverdale",ChIJTfOT55389IgRMdwExIWG6Ho
197,Clayton County, Kendrick Middle School,33.5366617,-84.387879,ALDI,33.4725516,-84.444543,"1060 Highway 85 North, Fayetteville",ChIJWRZMROfv9IgRIua9mO_7RFA
197,Clayton County, Kendrick Middle School,33.5366617,-84.387879,Publix Super Market at Mt. Zion,33.5616957,-84.3251349,"2035 Mount Zion Road, Morrow",ChIJAYU2wP379IgRV6JG0RTvF-I
197,Clayton County, Kendrick Middle School,33.5366617,-84.387879,ALDI,33.5965424,-84.4279763,"5820 Riverdale Road, College Park",ChIJxyDTmrD89IgRgrZH3KFM1JQ
197,Clayton County, Kendrick Middle School,32.7266367,-82.7328022,Family Dollar,32.7321015,-82.7218584,"212 West Trilby Street, Wrightsville",ChIJBQHZVSvO8IgRMe3LlKPs378
197,Clayton County, Kendrick Middle School,32.7266367,-82.7328022,Family Dollar,32.7321015,-82.7218584,"212 West Trilby Street, Wrightsville",ChIJBQHZVSvO8IgRMe3LlKPs378
173,Clayton County, Kilpatrick Elementary School,33.5484009,-84.3574277,H Mart Riverdale,33.5828934,-84.41264340000001,"6335 Georgia 85, Riverdale",ChIJTfOT55389IgRMdwExIWG6Ho
173,Clayton County, Kilpatrick Elementary School,33.5484009,-84.3574277,Publix Super Market at Mt. Zion,33.5616957,-84.3251349,"2035 Mount Zion Road, Morrow",ChIJAYU2wP379IgRV6JG0RTvF-I
173,Clayton County, Kilpatrick Elementary School,33.5484009,-84.3574277,ALDI,33.55104550000001,-84.2550409,"5420 North Henry Boulevard, Stockbridge",ChIJ0zKb7T1W9IgR1wzlIeh8LC0
173,Clayton County, Kilpatrick Elementary School,33.5484009,-84.3574277,ALDI,33.5965424,-84.4279763,"5820 Riverdale Road, College Park",ChIJxyDTmrD89IgRgrZH3KFM1JQ
4056,Clayton County, Lake City Elementary School,33.6081437,-84.3549443,H Mart Riverdale,33.5828934,-84.41264340000001,"6335 Georgia 85, Riverdale",ChIJTfOT55389IgRMdwExIWG6Ho
4056,Clayton County, Lake City Elementary School,33.6081437,-84.3549443,Publix Super Market at Mt. Zion,33.5616957,-84.3251349,"2035 Mount Zion Road, Morrow",ChIJAYU2wP379IgRV6JG0RTvF-I
4056,Clayton County, Lake City Elementary School,33.6081437,-84.3549443,ALDI,33.5965424,-84.4279763,"5820 Riverdale Road, College Park",ChIJxyDTmrD89IgRgrZH3KFM1JQ
4056,Clayton County, Lake City Elementary School,33.6081437,-84.3549443,Kroger,33.68236810000001,-84.4093793,"2685 Metropolitan Parkway Southwest, Atlanta",ChIJ98UKmpAC9YgRx_FrB4QSp7o
295,Clayton County, Lake Ridge Elementary School,33.5394481,-84.432283,H Mart Riverdale,33.5828934,-84.41264340000001,"6335 Georgia 85, Riverdale",ChIJTfOT55389IgRMdwExIWG6Ho
295,Clayton County, Lake Ridge Elementary School,33.5394481,-84.432283,ALDI,33.4725516,-84.444543,"1060 Highway 85 North, Fayetteville",ChIJWRZMROfv9IgRIua9mO_7RFA
295,Clayton County, Lake Ridge Elementary School,33.5394481,-84.432283,Family Dollar,33.5811233,-84.4719009,"6385 Old National Highway, Atlanta",ChIJe6LPrILk9IgR-dySV--a3Ls
295,Clayton County, Lake Ridge Elementary School,33.5394481,-84.432283,ALDI,33.5965424,-84.4279763,"5820 Riverdale Road, College Park",ChIJxyDTmrD89IgRgrZH3KFM1JQ
1058,Clayton County, Lee Street Elementary School,33.5237851,-84.3559302,H Mart Riverdale,33.5828934,-84.41264340000001,"6335 Georgia 85, Riverdale",ChIJTfOT55389IgRMdwExIWG6Ho
1058,Clayton County, Lee Street Elementary School,33.5237851,-84.3559302,Publix Super Market at Mt. Zion,33.5616957,-84.3251349,"2035 Mount Zion Road, Morrow",ChIJAYU2wP379IgRV6JG0RTvF-I
1058,Clayton County, Lee Street Elementary School,33.5237851,-84.3559302,ALDI,33.4418943,-84.322878,"11499 Tara Boulevard, Lovejoy",ChIJX7zpyuL29IgRptD3eaYlZ14
1058,Clayton County, Lee Street Elementary School,33.5237851,-84.3559302,ALDI,33.5341018,-84.3697912,"615 North Avenue, Jonesboro",ChIJn1-5qzT69IgRVYRQO4TJAW8
190,Clayton County, Lovejoy High School,33.4446863,-84.33793589999999,ALDI,33.4418943,-84.322878,"11499 Tara Boulevard, Lovejoy",ChIJX7zpyuL29IgRptD3eaYlZ14
190,Clayton County, Lovejoy High School,33.4446863,-84.33793589999999,Food Depot,33.449701,-84.3273957,"11155 Tara Boulevard, Hampton",ChIJ-fUh5Rv39IgRXFxSmVpMkkw
190,Clayton County, Lovejoy High School,33.4446863,-84.33793589999999,Family Dollar,33.4524057,-84.3253613,"11108 Tara Boulevard, Lovejoy",ChIJaxiUzhX39IgRWxySNUd0818
191,Clayton County, Lovejoy Middle School,33.4430302,-84.3399082,ALDI,33.4418943,-84.322878,"11499 Tara Boulevard, Lovejoy",ChIJX7zpyuL29IgRptD3eaYlZ14
191,Clayton County, Lovejoy Middle School,33.4430302,-84.3399082,Food Depot,33.449701,-84.3273957,"11155 Tara Boulevard, Hampton",ChIJ-fUh5Rv39IgRXFxSmVpMkkw
191,Clayton County, Lovejoy Middle School,33.4430302,-84.3399082,Family Dollar,33.4524057,-84.3253613,"11108 Tara Boulevard, Lovejoy",ChIJaxiUzhX39IgRWxySNUd0818
100,Clayton County, M. D. Roberts Middle School,33.0836517,-83.2664898,Piggly Wiggly,33.0717281,-83.22557390000001,"731 South Wayne Street, Milledgeville",ChIJ0S-cSXTI9ogRDi8J4rYg5i8
100,Clayton County, M. D. Roberts Middle School,33.0836517,-83.2664898,Food Depot,33.101961,-83.25137289999999,"1850 North Columbia Street, Milledgeville",ChIJ792XhnW49ogRzX5zsT1Cjdg
100,Clayton County, M. D. Roberts Middle School,33.0836517,-83.2664898,ALDI,33.1073428,-83.2541809,"1978 North Columbia Street, Milledgeville",ChIJ7e0uBHe49ogRA7mBl9J0k8E
100,Clayton County, M. D. Roberts Middle School,33.0836517,-83.2664898,Piggly Wiggly,33.0717281,-83.22557390000001,"731 South Wayne Street, Milledgeville",ChIJ0S-cSXTI9ogRDi8J4rYg5i8
100,Clayton County, M. D. Roberts Middle School,33.0836517,-83.2664898,Food Depot,33.101961,-83.25137289999999,"1850 North Columbia Street, Milledgeville",ChIJ792XhnW49ogRzX5zsT1Cjdg
100,Clayton County, M. D. Roberts Middle School,33.0836517,-83.2664898,ALDI,33.1073428,-83.2541809,"1978 North Columbia Street, Milledgeville",ChIJ7e0uBHe49ogRA7mBl9J0k8E
100,Clayton County, M. D. Roberts Middle School,33.5220398,-84.331199,ALDI,33.55104550000001,-84.2550409,"5420 North Henry Boulevard, Stockbridge",ChIJ0zKb7T1W9IgR1wzlIeh8LC0
100,Clayton County, M. D. Roberts Middle School,33.5220398,-84.331199,ALDI,33.4418943,-84.322878,"11499 Tara Boulevard, Lovejoy",ChIJX7zpyuL29IgRptD3eaYlZ14
100,Clayton County, M. D. Roberts Middle School,33.5220398,-84.331199,Publix Super Market at Mt. Zion,33.5616957,-84.3251349,"2035 Mount Zion Road, Morrow",ChIJAYU2wP379IgRV6JG0RTvF-I
100,Clayton County, M. D. Roberts Middle School,33.5220398,-84.331199,ALDI,33.5341018,-84.3697912,"615 North Avenue, Jonesboro",ChIJn1-5qzT69IgRVYRQO4TJAW8
100,Clayton County, M. D. Roberts Middle School,33.5220398,-84.331199,ALDI,33.55104550000001,-84.2550409,"5420 North Henry Boulevard, Stockbridge",ChIJ0zKb7T1W9IgR1wzlIeh8LC0
100,Clayton County, M. D. Roberts Middle School,33.5220398,-84.331199,ALDI,33.4418943,-84.322878,"11499 Tara Boulevard, Lovejoy",ChIJX7zpyuL29IgRptD3eaYlZ14
100,Clayton County, M. D. Roberts Middle School,33.5220398,-84.331199,Publix Super Market at Mt. Zion,33.5616957,-84.3251349,"2035 Mount Zion Road, Morrow",ChIJAYU2wP379IgRV6JG0RTvF-I
100,Clayton County, M. D. Roberts Middle School,33.5220398,-84.331199,ALDI,33.5341018,-84.3697912,"615 North Avenue, Jonesboro",ChIJn1-5qzT69IgRVYRQO4TJAW8
215,Clayton County, Martha Ellen Stilwell School for the Performing Arts,33.5560605,-84.3064533,ALDI,33.55104550000001,-84.2550409,"5420 North Henry Boulevard, Stockbridge",ChIJ0zKb7T1W9IgR1wzlIeh8LC0
215,Clayton County, Martha Ellen Stilwell School for the Performing Arts,33.5560605,-84.3064533,Publix Super Market at Mt. Zion,33.5616957,-84.3251349,"2035 Mount Zion Road, Morrow",ChIJAYU2wP379IgRV6JG0RTvF-I
215,Clayton County, Martha Ellen Stilwell School for the Performing Arts,33.5560605,-84.3064533,ALDI,33.5341018,-84.3697912,"615 North Avenue, Jonesboro",ChIJn1-5qzT69IgRVYRQO4TJAW8
215,Clayton County, Martha Ellen Stilwell School for the Performing Arts,33.5560605,-84.3064533,Publix Super Market at Stockbridge Lakes,33.55506739999999,-84.2324064,"250 East Atlanta Road, Stockbridge",ChIJd1hQSGFW9IgRLD-0eqjpcbA
204,Clayton County, Martin Luther King  Jr. Elementary School,33.4350777,-84.3082211,ALDI,33.4418943,-84.322878,"11499 Tara Boulevard, Lovejoy",ChIJX7zpyuL29IgRptD3eaYlZ14
204,Clayton County, Martin Luther King  Jr. Elementary School,33.4350777,-84.3082211,Food Depot,33.449701,-84.3273957,"11155 Tara Boulevard, Hampton",ChIJ-fUh5Rv39IgRXFxSmVpMkkw
204,Clayton County, Martin Luther King  Jr. Elementary School,33.4350777,-84.3082211,Family Dollar,33.4524057,-84.3253613,"11108 Tara Boulevard, Lovejoy",ChIJaxiUzhX39IgRWxySNUd0818
379,Clayton County, Michelle Obama STEM Elementary Academy,33.5985761,-84.41308099999999,H Mart Riverdale,33.5828934,-84.41264340000001,"6335 Georgia 85, Riverdale",ChIJTfOT55389IgRMdwExIWG6Ho
379,Clayton County, Michelle Obama STEM Elementary Academy,33.5985761,-84.41308099999999,Family Dollar,33.5811233,-84.4719009,"6385 Old National Highway, Atlanta",ChIJe6LPrILk9IgR-dySV--a3Ls
379,Clayton County, Michelle Obama STEM Elementary Academy,33.5985761,-84.41308099999999,Kroger,33.68236810000001,-84.4093793,"2685 Metropolitan Parkway Southwest, Atlanta",ChIJ98UKmpAC9YgRx_FrB4QSp7o
379,Clayton County, Michelle Obama STEM Elementary Academy,33.5985761,-84.41308099999999,ALDI,33.5965424,-84.4279763,"5820 Riverdale Road, College Park",ChIJxyDTmrD89IgRgrZH3KFM1JQ
2058,Clayton County, Morrow Elementary School,33.58826730000001,-84.3426918,H Mart Riverdale,33.5828934,-84.41264340000001,"6335 Georgia 85, Riverdale",ChIJTfOT55389IgRMdwExIWG6Ho
2058,Clayton County, Morrow Elementary School,33.58826730000001,-84.3426918,ALDI,33.55104550000001,-84.2550409,"5420 North Henry Boulevard, Stockbridge",ChIJ0zKb7T1W9IgR1wzlIeh8LC0
2058,Clayton County, Morrow Elementary School,33.58826730000001,-84.3426918,Publix Super Market at Mt. Zion,33.5616957,-84.3251349,"2035 Mount Zion Road, Morrow",ChIJAYU2wP379IgRV6JG0RTvF-I
2058,Clayton County, Morrow Elementary School,33.58826730000001,-84.3426918,ALDI,33.5965424,-84.4279763,"5820 Riverdale Road, College Park",ChIJxyDTmrD89IgRgrZH3KFM1JQ
4058,Clayton County, Morrow High School,33.5938501,-84.3139762,ALDI,33.55104550000001,-84.2550409,"5420 North Henry Boulevard, Stockbridge",ChIJ0zKb7T1W9IgR1wzlIeh8LC0
4058,Clayton County, Morrow High School,33.5938501,-84.3139762,H Mart Riverdale,33.5828934,-84.41264340000001,"6335 Georgia 85, Riverdale",ChIJTfOT55389IgRMdwExIWG6Ho
4058,Clayton County, Morrow High School,33.5938501,-84.3139762,Publix Super Market at Mt. Zion,33.5616957,-84.3251349,"2035 Mount Zion Road, Morrow",ChIJAYU2wP379IgRV6JG0RTvF-I
4058,Clayton County, Morrow High School,33.5938501,-84.3139762,ALDI,33.5341018,-84.3697912,"615 North Avenue, Jonesboro",ChIJn1-5qzT69IgRVYRQO4TJAW8
117,Clayton County, Morrow Middle School,33.5941595,-84.3197718,H Mart Riverdale,33.5828934,-84.41264340000001,"6335 Georgia 85, Riverdale",ChIJTfOT55389IgRMdwExIWG6Ho
117,Clayton County, Morrow Middle School,33.5941595,-84.3197718,ALDI,33.55104550000001,-84.2550409,"5420 North Henry Boulevard, Stockbridge",ChIJ0zKb7T1W9IgR1wzlIeh8LC0
117,Clayton County, Morrow Middle School,33.5941595,-84.3197718,Publix Super Market at Mt. Zion,33.5616957,-84.3251349,"2035 Mount Zion Road, Morrow",ChIJAYU2wP379IgRV6JG0RTvF-I
117,Clayton County, Morrow Middle School,33.5941595,-84.3197718,ALDI,33.5341018,-84.3697912,"615 North Avenue, Jonesboro",ChIJn1-5qzT69IgRVYRQO4TJAW8
117,Clayton County, Morrow Middle School,33.5941595,-84.3197718,H Mart Riverdale,33.5828934,-84.41264340000001,"6335 Georgia 85, Riverdale",ChIJTfOT55389IgRMdwExIWG6Ho
117,Clayton County, Morrow Middle School,33.5941595,-84.3197718,ALDI,33.55104550000001,-84.2550409,"5420 North Henry Boulevard, Stockbridge",ChIJ0zKb7T1W9IgR1wzlIeh8LC0
117,Clayton County, Morrow Middle School,33.5941595,-84.3197718,Publix Super Market at Mt. Zion,33.5616957,-84.3251349,"2035 Mount Zion Road, Morrow",ChIJAYU2wP379IgRV6JG0RTvF-I
117,Clayton County, Morrow Middle School,33.5941595,-84.3197718,ALDI,33.5341018,-84.3697912,"615 North Avenue, Jonesboro",ChIJn1-5qzT69IgRVYRQO4TJAW8
117,Clayton County, Morrow Middle School,30.8252737,-83.26782759999999,Publix Super Market at Baytree Village,30.8456768,-83.32284399999999,"1741 Gornto Road, Valdosta",ChIJ35WNwJBm7ogRdT82kQmDWH4
117,Clayton County, Morrow Middle School,30.8252737,-83.26782759999999,Family Dollar,30.8367512,-83.317776,"964 Saint Augustine Road, Valdosta",ChIJc4T_1L9m7ogRI7Ht7rcBbC4
117,Clayton County, Morrow Middle School,30.8252737,-83.26782759999999,Family Dollar,30.8561498,-83.2802432,"1905 North Ashley Street, Valdosta",ChIJyQ6q_whn7ogRlOmWjkS-eQk
117,Clayton County, Morrow Middle School,30.8252737,-83.26782759999999,Publix Super Market at Baytree Village,30.8456768,-83.32284399999999,"1741 Gornto Road, Valdosta",ChIJ35WNwJBm7ogRdT82kQmDWH4
117,Clayton County, Morrow Middle School,30.8252737,-83.26782759999999,Family Dollar,30.8367512,-83.317776,"964 Saint Augustine Road, Valdosta",ChIJc4T_1L9m7ogRI7Ht7rcBbC4
117,Clayton County, Morrow Middle School,30.8252737,-83.26782759999999,Family Dollar,30.8561498,-83.2802432,"1905 North Ashley Street, Valdosta",ChIJyQ6q_whn7ogRlOmWjkS-eQk
176,Clayton County, Mount Zion Elementary School,33.5558499,-84.29333749999999,ALDI,33.55104550000001,-84.2550409,"5420 North Henry Boulevard, Stockbridge",ChIJ0zKb7T1W9IgR1wzlIeh8LC0
176,Clayton County, Mount Zion Elementary School,33.5558499,-84.29333749999999,Publix Super Market at Mt. Zion,33.5616957,-84.3251349,"2035 Mount Zion Road, Morrow",ChIJAYU2wP379IgRV6JG0RTvF-I
176,Clayton County, Mount Zion Elementary School,33.5558499,-84.29333749999999,ALDI,33.5341018,-84.3697912,"615 North Avenue, Jonesboro",ChIJn1-5qzT69IgRVYRQO4TJAW8
176,Clayton County, Mount Zion Elementary School,33.5558499,-84.29333749999999,Publix Super Market at Stockbridge Lakes,33.55506739999999,-84.2324064,"250 East Atlanta Road, Stockbridge",ChIJd1hQSGFW9IgRLD-0eqjpcbA
290,Clayton County, Mount Zion High School,33.5545272,-84.3098552,ALDI,33.55104550000001,-84.2550409,"5420 North Henry Boulevard, Stockbridge",ChIJ0zKb7T1W9IgR1wzlIeh8LC0
290,Clayton County, Mount Zion High School,33.5545272,-84.3098552,Publix Super Market at Mt. Zion,33.5616957,-84.3251349,"2035 Mount Zion Road, Morrow",ChIJAYU2wP379IgRV6JG0RTvF-I
290,Clayton County, Mount Zion High School,33.5545272,-84.3098552,ALDI,33.5341018,-84.3697912,"615 North Avenue, Jonesboro",ChIJn1-5qzT69IgRVYRQO4TJAW8
290,Clayton County, Mount Zion High School,33.5545272,-84.3098552,Publix Super Market at Stockbridge Lakes,33.55506739999999,-84.2324064,"250 East Atlanta Road, Stockbridge",ChIJd1hQSGFW9IgRLD-0eqjpcbA
109,Clayton County, Mount Zion Primary,33.5564108,-84.2951056,ALDI,33.55104550000001,-84.2550409,"5420 North Henry Boulevard, Stockbridge",ChIJ0zKb7T1W9IgR1wzlIeh8LC0
109,Clayton County, Mount Zion Primary,33.5564108,-84.2951056,Publix Super Market at Mt. Zion,33.5616957,-84.3251349,"2035 Mount Zion Road, Morrow",ChIJAYU2wP379IgRV6JG0RTvF-I
109,Clayton County, Mount Zion Primary,33.5564108,-84.2951056,ALDI,33.5341018,-84.3697912,"615 North Avenue, Jonesboro",ChIJn1-5qzT69IgRVYRQO4TJAW8
109,Clayton County, Mount Zion Primary,33.5564108,-84.2951056,Publix Super Market at Stockbridge Lakes,33.55506739999999,-84.2324064,"250 East Atlanta Road, Stockbridge",ChIJd1hQSGFW9IgRLD-0eqjpcbA
104,Clayton County, Mundy's Mill High School,33.4914652,-84.38393769999999,ALDI,33.4725516,-84.444543,"1060 Highway 85 North, Fayetteville",ChIJWRZMROfv9IgRIua9mO_7RFA
104,Clayton County, Mundy's Mill High School,33.4914652,-84.38393769999999,ALDI,33.4418943,-84.322878,"11499 Tara Boulevard, Lovejoy",ChIJX7zpyuL29IgRptD3eaYlZ14
104,Clayton County, Mundy's Mill High School,33.4914652,-84.38393769999999,ALDI,33.5341018,-84.3697912,"615 North Avenue, Jonesboro",ChIJn1-5qzT69IgRVYRQO4TJAW8
104,Clayton County, Mundy's Mill High School,33.4914652,-84.38393769999999,Publix Super Market at Mt. Zion,33.5616957,-84.3251349,"2035 Mount Zion Road, Morrow",ChIJAYU2wP379IgRV6JG0RTvF-I
